picture_id,download_url,transcription,label,points,linking,label_id
82254638,/root/download/FUNSD/training_data/images\82254638.png,7/11/97,answer,"[[415, 813], [471, 813], [471, 830], [415, 830]]","[[52, 11]]",11
82254638,/root/download/FUNSD/training_data/images\82254638.png,*PLEASE ALLOW 6 WEEKS FOR PROCESSING OF YOUR REQUEST.,other,"[[74, 863], [483, 863], [483, 882], [74, 882]]",[],53
82254638,/root/download/FUNSD/training_data/images\82254638.png,CONFIRMATION TO SPZ 9/2/97,other,"[[141, 883], [356, 883], [356, 902], [141, 902]]",[],54
82254638,/root/download/FUNSD/training_data/images\82254638.png,REQFORM,other,"[[50, 923], [109, 923], [109, 938], [50, 938]]",[],13
87533049,/root/download/FUNSD/training_data/images\87533049.png,COUPON CODE REGISTRATION FORM,header,"[[268, 85], [503, 85], [503, 100], [268, 100]]",[],14
87533049,/root/download/FUNSD/training_data/images\87533049.png,FROM:,question,"[[138, 137], [177, 137], [177, 150], [138, 150]]","[[0, 15]]",0
87533049,/root/download/FUNSD/training_data/images\87533049.png,J. La Valle,answer,"[[225, 131], [300, 131], [300, 147], [225, 147]]","[[0, 15]]",15
87533049,/root/download/FUNSD/training_data/images\87533049.png,TO:,question,"[[137, 173], [162, 173], [162, 187], [137, 187]]","[[1, 16]]",1
87533049,/root/download/FUNSD/training_data/images\87533049.png,S. A. Rapisarldi,answer,"[[219, 170], [349, 170], [349, 186], [219, 186]]","[[1, 16]]",16
87533049,/root/download/FUNSD/training_data/images\87533049.png,cc:,question,"[[138, 214], [160, 214], [160, 225], [138, 225]]","[[2, 17]]",2
87533049,/root/download/FUNSD/training_data/images\87533049.png,R. G. Ryan,answer,"[[219, 211], [302, 211], [302, 225], [219, 225]]","[[2, 17]]",17
87533049,/root/download/FUNSD/training_data/images\87533049.png,Brand (s) Applicable,question,"[[186, 261], [344, 261], [344, 276], [186, 276]]","[[18, 3]]",18
87533049,/root/download/FUNSD/training_data/images\87533049.png,TRUE,answer,"[[423, 258], [454, 258], [454, 271], [423, 271]]","[[18, 3]]",3
87533049,/root/download/FUNSD/training_data/images\87533049.png,Media Type,question,"[[187, 286], [269, 286], [269, 300], [187, 300]]","[[19, 32]]",19
87533049,/root/download/FUNSD/training_data/images\87533049.png,ON - Carton Instant Redeemable,answer,"[[423, 285], [611, 285], [611, 298], [423, 298]]","[[19, 32]]",32
87533049,/root/download/FUNSD/training_data/images\87533049.png,Media Name,question,"[[187, 311], [269, 311], [269, 325], [187, 325]]","[[20, 4]]",20
87533049,/root/download/FUNSD/training_data/images\87533049.png,N/A,answer,"[[425, 309], [446, 309], [446, 323], [425, 323]]","[[20, 4]]",4
87533049,/root/download/FUNSD/training_data/images\87533049.png,N/A,answer,"[[425, 335], [446, 335], [446, 349], [425, 349]]",[],5
87533049,/root/download/FUNSD/training_data/images\87533049.png,* Space / Color,question,"[[180, 362], [278, 362], [278, 376], [180, 376]]","[[21, 6]]",21
87533049,/root/download/FUNSD/training_data/images\87533049.png,N/A,answer,"[[425, 362], [446, 362], [446, 373], [425, 373]]","[[21, 6]]",6
87533049,/root/download/FUNSD/training_data/images\87533049.png,Coupon Issue Date,question,"[[189, 387], [326, 387], [326, 400], [189, 400]]","[[22, 33]]",22
87533049,/root/download/FUNSD/training_data/images\87533049.png,10 / 90,answer,"[[425, 383], [458, 383], [458, 397], [425, 397]]","[[22, 33]]",33
87533049,/root/download/FUNSD/training_data/images\87533049.png,Coupon Expiration Date,question,"[[187, 411], [364, 411], [364, 426], [187, 426]]","[[23, 34]]",23
87533049,/root/download/FUNSD/training_data/images\87533049.png,6 / 30 / 91,answer,"[[423, 408], [471, 408], [471, 422], [423, 422]]","[[23, 34]]",34
87533049,/root/download/FUNSD/training_data/images\87533049.png,Circulation (#),question,"[[187, 436], [306, 436], [306, 450], [187, 450]]","[[24, 35]]",24
87533049,/root/download/FUNSD/training_data/images\87533049.png,"1. 213, 400",answer,"[[425, 436], [485, 436], [485, 447], [425, 447]]","[[24, 35]]",35
87533049,/root/download/FUNSD/training_data/images\87533049.png,Geographical Area (s),question,"[[189, 461], [346, 461], [346, 476], [189, 476]]","[[25, 36]]",25
87533049,/root/download/FUNSD/training_data/images\87533049.png,National,answer,"[[423, 461], [476, 461], [476, 474], [423, 474]]","[[25, 36]]",36
87533049,/root/download/FUNSD/training_data/images\87533049.png,Coupon Value,question,"[[189, 487], [285, 487], [285, 502], [189, 502]]","[[26, 7]]",26
87533049,/root/download/FUNSD/training_data/images\87533049.png,$2.00,answer,"[[425, 487], [459, 487], [459, 500], [425, 500]]","[[26, 7]]",7
87533049,/root/download/FUNSD/training_data/images\87533049.png,Pack and / or Carton?,question,"[[189, 513], [341, 513], [341, 525], [189, 525]]","[[27, 8]]",27
87533049,/root/download/FUNSD/training_data/images\87533049.png,Carton,answer,"[[423, 515], [466, 515], [466, 525], [423, 525]]","[[27, 8]]",8
87533049,/root/download/FUNSD/training_data/images\87533049.png,* Advertising Creative Title,question,"[[180, 538], [399, 538], [399, 552], [180, 552]]","[[28, 37]]",28
87533049,/root/download/FUNSD/training_data/images\87533049.png,True Filter King Carton,answer,"[[425, 535], [577, 535], [577, 549], [425, 549]]","[[28, 37]]",37
87533049,/root/download/FUNSD/training_data/images\87533049.png,Signature of Initiator,question,"[[179, 587], [359, 587], [359, 602], [179, 602]]",[],29
87533049,/root/download/FUNSD/training_data/images\87533049.png,Date Initiated,question,"[[179, 612], [293, 612], [293, 626], [179, 626]]","[[30, 31]]",30
87533049,/root/download/FUNSD/training_data/images\87533049.png,"May 3, 1990",answer,"[[422, 612], [498, 612], [498, 626], [422, 626]]","[[30, 31]]",31
87533049,/root/download/FUNSD/training_data/images\87533049.png,ANALYTICAL,question,"[[137, 663], [221, 663], [221, 674], [137, 674]]","[[9, 38]]",9
87533049,/root/download/FUNSD/training_data/images\87533049.png,REQUIREMENTS:,question,"[[228, 663], [331, 663], [331, 674], [228, 674]]","[[10, 38]]",10
87533049,/root/download/FUNSD/training_data/images\87533049.png,Break - out separately byl packing as indicated,answer,"[[349, 659], [643, 659], [643, 672], [349, 672]]","[[9, 38], [10, 38]]",38
87533049,/root/download/FUNSD/training_data/images\87533049.png,FOR CONTROL USE ONLY :,header,"[[300, 760], [468, 760], [468, 775], [300, 775]]","[[39, 40], [39, 41]]",39
87533049,/root/download/FUNSD/training_data/images\87533049.png,87533049,other,"[[655, 750], [672, 750], [672, 830], [655, 830]]",[],11
87533049,/root/download/FUNSD/training_data/images\87533049.png,Code Assigned,question,"[[300, 785], [405, 785], [405, 799], [300, 799]]","[[39, 40], [40, 12]]",40
87533049,/root/download/FUNSD/training_data/images\87533049.png,530430,answer,"[[415, 774], [509, 774], [509, 798], [415, 798]]","[[40, 12]]",12
87533049,/root/download/FUNSD/training_data/images\87533049.png,Job Number,question,"[[300, 811], [382, 811], [382, 824], [300, 824]]","[[39, 41], [41, 13]]",41
87672097,/root/download/FUNSD/training_data/images\87672097.png,ACUTE TOXICITY IN MICE,header,"[[298, 72], [498, 72], [498, 87], [298, 87]]",[],34
87672097,/root/download/FUNSD/training_data/images\87672097.png,COMPOUND,question,"[[100, 115], [145, 115], [145, 125], [100, 125]]","[[0, 2]]",0
87672097,/root/download/FUNSD/training_data/images\87672097.png,Mapleine,answer,"[[154, 108], [226, 108], [226, 121], [154, 121]]","[[0, 2]]",2
87672097,/root/download/FUNSD/training_data/images\87672097.png,SOURCE,question,"[[100, 147], [133, 147], [133, 154], [100, 154]]","[[1, 3]]",1
87672097,/root/download/FUNSD/training_data/images\87672097.png,Crescent,answer,"[[142, 139], [209, 139], [209, 151], [142, 151]]","[[1, 3]]",3
87672097,/root/download/FUNSD/training_data/images\87672097.png,LORILLARD NO,question,"[[410, 147], [466, 147], [466, 157], [410, 157]]","[[35, 6]]",35
87672097,/root/download/FUNSD/training_data/images\87672097.png,B75,answer,"[[481, 138], [512, 138], [512, 151], [481, 151]]","[[35, 6]]",6
87672097,/root/download/FUNSD/training_data/images\87672097.png,12 /4 /80,answer,"[[175, 166], [235, 166], [235, 179], [175, 179]]","[[37, 38]]",38
87672097,/root/download/FUNSD/training_data/images\87672097.png,3 /12 /81 -3 /24 /81,answer,"[[364, 168], [490, 168], [490, 181], [364, 181]]","[[4, 39]]",39
87672097,/root/download/FUNSD/training_data/images\87672097.png,3 /30 /81,answer,"[[558, 168], [621, 168], [621, 182], [558, 182]]","[[5, 40]]",40
87672097,/root/download/FUNSD/training_data/images\87672097.png,LOT NO,question,"[[600, 150], [631, 150], [631, 159], [600, 159]]",[],36
87672097,/root/download/FUNSD/training_data/images\87672097.png,DATE RECEIVED,question,"[[100, 175], [158, 175], [158, 184], [100, 184]]","[[37, 38]]",37
87672097,/root/download/FUNSD/training_data/images\87672097.png,H. S. Tong & A. A. Poole,answer,"[[181, 196], [389, 196], [389, 211], [181, 211]]","[[44, 43]]",43
87672097,/root/download/FUNSD/training_data/images\87672097.png,TESTED:,question,"[[328, 177], [361, 177], [361, 186], [328, 186]]","[[4, 39]]",4
87672097,/root/download/FUNSD/training_data/images\87672097.png,REPORTED,question,"[[497, 178], [540, 178], [540, 185], [497, 185]]","[[5, 40]]",5
87672097,/root/download/FUNSD/training_data/images\87672097.png,INVESTIGATOR (S),question,"[[99, 204], [164, 204], [164, 214], [99, 214]]","[[44, 43]]",44
87672097,/root/download/FUNSD/training_data/images\87672097.png,NOTEBOOK PAGE:,question,"[[533, 207], [600, 207], [600, 216], [533, 216]]","[[42, 41]]",42
87672097,/root/download/FUNSD/training_data/images\87672097.png,BC19 -15,answer,"[[603, 198], [663, 198], [663, 211], [603, 211]]","[[42, 41]]",41
87672097,/root/download/FUNSD/training_data/images\87672097.png,SIGNATURE (S),question,"[[99, 232], [154, 232], [154, 241], [99, 241]]",[],45
87672097,/root/download/FUNSD/training_data/images\87672097.png,STRAIN OF MICE,question,"[[99, 292], [158, 292], [158, 302], [99, 302]]","[[46, 47]]",46
87672097,/root/download/FUNSD/training_data/images\87672097.png,Swiss- Webster,answer,"[[163, 287], [278, 287], [278, 301], [163, 301]]","[[46, 47]]",47
87672097,/root/download/FUNSD/training_data/images\87672097.png,MALE,question,"[[337, 293], [361, 293], [361, 303], [337, 303]]","[[7, 10]]",7
87672097,/root/download/FUNSD/training_data/images\87672097.png,X,answer,"[[368, 289], [383, 289], [383, 301], [368, 301]]","[[7, 10]]",10
87672097,/root/download/FUNSD/training_data/images\87672097.png,FEMALE,question,"[[400, 295], [433, 295], [433, 304], [400, 304]]",[],8
87672097,/root/download/FUNSD/training_data/images\87672097.png,DATE RECEIVED,question,"[[484, 295], [544, 295], [544, 305], [484, 305]]","[[48, 33]]",48
87672097,/root/download/FUNSD/training_data/images\87672097.png,3/5/81,answer,"[[566, 289], [622, 289], [622, 302], [566, 302]]","[[48, 33]]",33
87672097,/root/download/FUNSD/training_data/images\87672097.png,AVERAGE WEIGHT RANGE (GM),question,"[[99, 322], [215, 322], [215, 332], [99, 332]]","[[49, 50]]",49
87672097,/root/download/FUNSD/training_data/images\87672097.png,16- 30,answer,"[[243, 311], [284, 311], [284, 326], [243, 326]]","[[49, 50]]",50
87672097,/root/download/FUNSD/training_data/images\87672097.png,SOURCE,question,"[[401, 323], [432, 323], [432, 332], [401, 332]]","[[9, 51]]",9
87672097,/root/download/FUNSD/training_data/images\87672097.png,Camm Research,answer,"[[448, 314], [560, 314], [560, 326], [448, 326]]","[[9, 51]]",51
87672097,/root/download/FUNSD/training_data/images\87672097.png,ROUTE OF COMPOUND ADMINISTRATION,header,"[[97, 352], [250, 352], [250, 363], [97, 363]]","[[52, 53], [52, 12], [52, 54], [52, 55]]",52
87672097,/root/download/FUNSD/training_data/images\87672097.png,☐ P. O.,question,"[[290, 355], [320, 355], [320, 364], [290, 364]]","[[52, 53]]",53
87672097,/root/download/FUNSD/training_data/images\87672097.png,☑,answer,"[[359, 355], [371, 355], [371, 367], [359, 367]]","[[12, 13]]",13
87672097,/root/download/FUNSD/training_data/images\87672097.png,T,question,"[[370, 358], [377, 358], [377, 365], [370, 365]]",[],11
87672097,/root/download/FUNSD/training_data/images\87672097.png,P.,question,"[[377, 356], [384, 356], [384, 363], [377, 363]]","[[52, 12], [12, 13]]",12
87672097,/root/download/FUNSD/training_data/images\87672097.png,☐ I. V.,question,"[[424, 356], [447, 356], [447, 366], [424, 366]]","[[52, 54]]",54
87672097,/root/download/FUNSD/training_data/images\87672097.png,☐ INHALATION,question,"[[485, 355], [548, 355], [548, 367], [485, 367]]","[[52, 55]]",55
87672097,/root/download/FUNSD/training_data/images\87672097.png,COMPOUND VEHICLE,header,"[[99, 379], [178, 379], [178, 388], [99, 388]]","[[56, 57], [56, 58], [56, 59], [56, 14]]",56
87672097,/root/download/FUNSD/training_data/images\87672097.png,☐ % METHYL CELLULOSE,question,"[[213, 380], [327, 380], [327, 390], [213, 390]]","[[56, 57]]",57
87672097,/root/download/FUNSD/training_data/images\87672097.png,☐ CORN OIL,question,"[[368, 380], [415, 380], [415, 391], [368, 391]]","[[56, 58]]",58
87672097,/root/download/FUNSD/training_data/images\87672097.png,☐ SALINE,question,"[[458, 382], [497, 382], [497, 391], [458, 391]]","[[56, 59]]",59
87672097,/root/download/FUNSD/training_data/images\87672097.png,☑,answer,"[[536, 382], [548, 382], [548, 392], [536, 392]]","[[14, 15]]",15
87672097,/root/download/FUNSD/training_data/images\87672097.png,OTHER,question,"[[548, 382], [575, 382], [575, 392], [548, 392]]","[[56, 14], [14, 15], [14, 60]]",14
87672097,/root/download/FUNSD/training_data/images\87672097.png,pure solution,answer,"[[582, 373], [699, 373], [699, 389], [582, 389]]","[[14, 60]]",60
87672097,/root/download/FUNSD/training_data/images\87672097.png,GROUP NO.,question,"[[118, 433], [161, 433], [161, 442], [118, 442]]","[[61, 16], [61, 17], [61, 18], [61, 19], [61, 20]]",61
87672097,/root/download/FUNSD/training_data/images\87672097.png,% SOLUTION,question,"[[225, 434], [273, 434], [273, 443], [225, 443]]","[[62, 21], [62, 22], [62, 24], [62, 23], [62, 25]]",62
87672097,/root/download/FUNSD/training_data/images\87672097.png,(mg/kg) BODY WEIGHT,question,"[[365, 440], [446, 440], [446, 451], [365, 451]]","[[63, 26], [64, 26], [63, 27], [64, 27], [63, 28], [64, 28], [63, 29], [64, 29], [63, 30], [64, 30]]",64
87672097,/root/download/FUNSD/training_data/images\87672097.png,DOSAGE,question,"[[389, 434], [423, 434], [423, 440], [389, 440]]","[[63, 26], [64, 26], [63, 27], [64, 27], [63, 28], [64, 28], [63, 29], [64, 29], [63, 30], [64, 30]]",63
87672097,/root/download/FUNSD/training_data/images\87672097.png,(NO DEAD/NO TESTED,question,"[[570, 443], [655, 443], [655, 454], [570, 454]]","[[65, 67], [66, 67], [65, 68], [66, 68], [65, 69], [66, 69], [65, 70], [66, 70], [65, 71], [66, 71]]",66
87672097,/root/download/FUNSD/training_data/images\87672097.png,RESULTS,question,"[[599, 434], [632, 434], [632, 444], [599, 444]]","[[65, 67], [66, 67], [65, 68], [66, 68], [65, 69], [66, 69], [65, 70], [66, 70], [65, 71], [66, 71]]",65
87672097,/root/download/FUNSD/training_data/images\87672097.png,1,answer,"[[133, 467], [143, 467], [143, 476], [133, 476]]","[[61, 16]]",16
87672097,/root/download/FUNSD/training_data/images\87672097.png,100,answer,"[[222, 470], [252, 470], [252, 483], [222, 483]]","[[62, 21]]",21
87672097,/root/download/FUNSD/training_data/images\87672097.png,5000,answer,"[[386, 470], [420, 470], [420, 485], [386, 485]]","[[63, 26], [64, 26]]",26
87672097,/root/download/FUNSD/training_data/images\87672097.png,0 /6,answer,"[[573, 470], [601, 470], [601, 487], [573, 487]]","[[65, 67], [66, 67]]",67
87672097,/root/download/FUNSD/training_data/images\87672097.png,2,answer,"[[135, 494], [144, 494], [144, 503], [135, 503]]","[[61, 17]]",17
87672097,/root/download/FUNSD/training_data/images\87672097.png,100,answer,"[[223, 494], [253, 494], [253, 509], [223, 509]]","[[62, 22]]",22
87672097,/root/download/FUNSD/training_data/images\87672097.png,6000,answer,"[[386, 497], [422, 497], [422, 510], [386, 510]]","[[63, 27], [64, 27]]",27
87672097,/root/download/FUNSD/training_data/images\87672097.png,0 /6,answer,"[[573, 499], [600, 499], [600, 514], [573, 514]]","[[65, 68], [66, 68]]",68
87672097,/root/download/FUNSD/training_data/images\87672097.png,3,answer,"[[135, 522], [144, 522], [144, 529], [135, 529]]","[[61, 18]]",18
87672097,/root/download/FUNSD/training_data/images\87672097.png,100,answer,"[[222, 525], [250, 525], [250, 537], [222, 537]]","[[62, 24]]",24
87672097,/root/download/FUNSD/training_data/images\87672097.png,7200,answer,"[[386, 525], [420, 525], [420, 541], [386, 541]]","[[63, 28], [64, 28]]",28
87672097,/root/download/FUNSD/training_data/images\87672097.png,0 /6,answer,"[[573, 525], [600, 525], [600, 541], [573, 541]]","[[65, 69], [66, 69]]",69
87672097,/root/download/FUNSD/training_data/images\87672097.png,4,answer,"[[133, 551], [142, 551], [142, 558], [133, 558]]","[[61, 19]]",19
87672097,/root/download/FUNSD/training_data/images\87672097.png,100,answer,"[[222, 552], [250, 552], [250, 565], [222, 565]]","[[62, 23]]",23
87672097,/root/download/FUNSD/training_data/images\87672097.png,8640,answer,"[[385, 554], [422, 554], [422, 569], [385, 569]]","[[63, 29], [64, 29]]",29
87672097,/root/download/FUNSD/training_data/images\87672097.png,0 /6,answer,"[[573, 554], [601, 554], [601, 572], [573, 572]]","[[65, 70], [66, 70]]",70
87672097,/root/download/FUNSD/training_data/images\87672097.png,5,answer,"[[133, 576], [142, 576], [142, 586], [133, 586]]","[[61, 20]]",20
87672097,/root/download/FUNSD/training_data/images\87672097.png,100,answer,"[[223, 579], [250, 579], [250, 592], [223, 592]]","[[62, 25]]",25
87672097,/root/download/FUNSD/training_data/images\87672097.png,10368,answer,"[[377, 578], [422, 578], [422, 594], [377, 594]]","[[63, 30], [64, 30]]",30
87672097,/root/download/FUNSD/training_data/images\87672097.png,0 /6,answer,"[[573, 582], [603, 582], [603, 595], [573, 595]]","[[65, 71], [66, 71]]",71
87672097,/root/download/FUNSD/training_data/images\87672097.png,REFERENCE FOR CALCULATION,question,"[[97, 623], [208, 623], [208, 633], [97, 633]]","[[72, 73], [72, 74]]",72
87672097,/root/download/FUNSD/training_data/images\87672097.png,"Weil, Carrol S., Biometrics, Vol. 8, No. 3., Sept. 1952,",answer,"[[213, 612], [696, 612], [696, 633], [213, 633]]","[[72, 73]]",73
87672097,/root/download/FUNSD/training_data/images\87672097.png,p. 249.,answer,"[[93, 642], [154, 642], [154, 659], [93, 659]]","[[72, 74]]",74
